hex_id,lat,lon,restaurant_accessibility,grocery_store_accessibility,school_accessibility,hospital_accessibility,marta_stop_accessibility,police_station_accessibility,park_accessibility,crime_incident_accessibility,police_station_norm,grocery_store_norm,hospital_norm,marta_stop_norm,school_norm,restaurant_norm,park_norm,user_match_score,suitability,suitability_label
8844c1af5dfffff,33.778703267426096,-84.48522461709604,0.09804377048844234,0.12428891439848058,12.462605526978047,2.561150713426668,364.4896442310267,5.547903372572413,14.528069903438986,-334.2621263874865,0.18535473241012784,0.03741056456553107,0.19364993423150095,0.46187756954642406,0.34714405125322567,0.027788155184945474,0.2838710909726644,0.2009472789832627,8,
8844c1a115fffff,33.70589228521778,-84.47973768226252,0.0,0.2793927700092174,13.31836344560163,1.9448357634041107,285.51608118222197,5.994693592066699,14.017485204203574,-235.41803909461413,0.21099214929184684,0.10518478240897909,0.07843391276037115,0.33865931037963576,0.4176172005277704,0.0,0.2734585333249909,0.19307942053904253,8,
8844c1a81bfffff,33.74954806928297,-84.3971127086474,1.2280096843604194,0.5131398837704323,19.29002842373011,4.827979083022377,700.4288590646336,18.965504786138656,33.858192906526654,-2080.6288893496367,0.9552745426103142,0.20732297714276082,0.617418570856568,0.9860256975987678,0.9093941718681106,0.3480498914680753,0.6780780078812089,0.6474693862502188,0,Most Suitable
8844c13217fffff,33.856280002384345,-84.37705075339468,1.4884974764772443,1.2065685521231775,9.15330560683179,3.7357682532370573,127.94128583382974,2.4293329714899343,14.801573189985465,-478.1960325550183,0.006407016101481727,0.5103237339116838,0.4132369484394254,0.09280371995385112,0.07461746144168624,0.4218789083965852,0.2894487527049058,0.2711253355342606,7,
8844c1a129fffff,33.689115749667835,-84.45233325861184,0.0,0.12200238060326574,14.785665814219131,2.3480810999054214,352.1488868565527,9.607825014357005,8.976888142808994,-104.70765344855211,0.4183184346043202,0.03641144021150972,0.15381797304767642,0.44262294075953906,0.5384520962431302,0.0,0.17066362474457325,0.2367653906509199,7,
8844c1aaa3fffff,33.751142579895244,-84.41590108958557,0.9527908142415533,0.3959519675453844,18.84069371017127,4.004311389804377,683.3835823884837,15.863682017681064,32.957291757510795,-1194.8471295061515,0.7772878277306432,0.1561165172415388,0.4634393194634162,0.959430857022137,0.872390678644467,0.27004570380181303,0.6597055710200374,0.5659540071404591,1,Okay
8844c1ad49fffff,33.81111994169464,-84.44093864146286,0.6602951179906028,0.6282238096525757,11.114772118852233,3.614988058714216,235.05230219227798,9.899715128374684,15.102508148108065,-193.27572371956398,0.43506747746652524,0.25761007692054155,0.39065788641128274,0.25992335421825863,0.2361476317040544,0.18714481414959158,0.29558583946904915,0.2972577543431037,6,
8844c1a1a9fffff,33.74230019017265,-84.48248016487568,0.06388620875409784,0.16916026485232252,14.124270407752292,2.3342453418236007,403.83116954440067,6.385084591741441,19.449379407108676,-296.0463052975539,0.23339330394751717,0.057017560591604496,0.15123146918278385,0.5232600635727391,0.48398503704909424,0.018107013573554553,0.3842333207569478,0.24455349798274947,7,
8844c1af03fffff,33.79911242895526,-84.46993978170681,0.27044299578548314,0.21243623583369523,11.852914916205718,2.9243733017387465,272.59508036125357,5.873993342739336,13.393333835054062,-291.55885759802106,0.20406620849297358,0.07592743922182506,0.26155200529473266,0.31849935853766975,0.2969349716885804,0.07665058063484473,0.2607299652306558,0.20540166920499187,8,
8844c1aab1fffff,33.75953594495788,-84.42960050052058,0.8398387920178829,0.3447436815027292,17.835895929441612,3.700412527121742,603.13157573593,13.971011797434603,29.21446646920439,-678.1953625262745,0.6686838938508997,0.13374053232498934,0.40662742825971776,0.8342179101495464,0.7896438381524896,0.23803216223391951,0.5833766404077012,0.4980328385083831,2,Less Suitable
8844c1b9b3fffff,33.660772100288234,-84.37372000561518,0.0,0.07418350283935002,13.315031219034601,2.333138946625402,207.87784455692196,5.690748252181144,8.00617932585729,-125.27238746531819,0.19355136153977426,0.015516491947074114,0.15102463588609594,0.217524490163449,0.417342785888812,0.0,0.15086757223702593,0.15954847578161643,9,
8844c1a1e7fffff,33.73470250022627,-84.47817097163929,0.06364339950866606,0.1841814745845993,14.075323459196012,2.402101764465633,396.59404937428894,8.375780066923022,20.78394718523321,-192.42192554573754,0.34762205729746526,0.0635812319888033,0.16391678056098796,0.5119683690573109,0.4799541709161951,0.01803819511666755,0.4114496943483587,0.2677763561164821,7,
8844c1a911fffff,33.743144949843575,-84.32200568647758,0.598212943084794,0.6068234396089123,17.804746018021106,4.114916925764653,406.2759328016027,11.42708295172941,16.3545873104069,-230.6721793029141,0.5227098740780511,0.24825896610799225,0.4841162960734411,0.5270744979353017,0.7870785889042476,0.1695491107009476,0.32111998978027145,0.43021078070963115,3,
8844c1af15fffff,33.80670945095378,-84.47425059432982,0.1821370305563101,0.23042284814042668,10.761785976750652,2.842473253027782,213.59029260678653,4.650525977749469,11.279720852092336,-192.968292422921,0.1338620242721848,0.08378687363718511,0.24624133050025676,0.2264373196865394,0.20707861049747134,0.051622372791349694,0.21762621170471477,0.16206708973022033,8,
8844c1aa95fffff,33.75352963491767,-84.44409237064042,0.48890983015079337,0.26115372712933815,16.98484319794254,3.300968113262785,546.091319660713,12.933483623917677,27.53507407770111,-463.8325377127654,0.6091491476760853,0.09721504587000322,0.33195392543131486,0.7452210258165881,0.7195581692007954,0.13856976495285972,0.5491281207873953,0.4335668748964228,3,
8844c1a999fffff,33.789524602530534,-84.35715294630155,2.178486314272429,1.5141083608200543,16.42549929090128,5.9954871362019695,414.6400519010839,12.300528372404598,40.591099490669336,-420.6347327481546,0.5728293337175758,0.6447064022733568,0.8356765133548533,0.5401245890685187,0.6734952280361638,0.6174396952269222,0.815384860297211,0.6814760503754372,0,Most Suitable
