hex_id,lat,lon,restaurant_accessibility,park_accessibility,clinic_accessibility,restaurant_norm,park_norm,clinic_norm,user_match_score,suitability,suitability_label
8844c1a94dfffff,33.698369487679024,-84.30565687356975,0.5296792893885864,3.460378822239586,0.0,0.008579803044258169,0.17008768545408115,0.0,0.0212986700675372,2,Less Suitable
8844c1a325fffff,33.64747222503151,-84.47347520822696,0.0,1.6207437897587276,0.4197961449789325,0.0,0.0796642720567001,0.057206966329224715,0.0308492137373599,2,Less Suitable
8844c13227fffff,33.84546071171613,-84.33516309717301,5.091326472802644,3.7612382967211464,1.3919000797444645,0.08246986288832914,0.18487580383366956,0.1896786855905569,0.13559398606375428,0,Most Suitable
8844c1ad0dfffff,33.83151259841828,-84.42564841303945,0.7254203057526358,1.138081012574903,1.2880847123251276,0.011750437429501036,0.0559399924782859,0.17553143269305316,0.08168179103980037,1,Okay
8844c1a8cbfffff,33.76553939543108,-84.41510941443985,3.5499807204255336,7.67520657519326,3.7468276784599497,0.05750297586171984,0.37725873056628617,0.5105922181677549,0.2707142482545905,0,Most Suitable
8844c1ac49fffff,33.816689690195005,-84.50679212582595,0.27020960704874586,2.848118085812697,0.4841815820248182,0.004376884759494222,0.1399932891746987,0.0659809762224343,0.0425801617861907,1,Okay
8844c1a351fffff,33.63776972894549,-84.53062943831051,0.0,0.1418181838992773,0.4679915015506212,0.0,0.006970776291804277,0.06377470205905125,0.02620695845280093,2,Less Suitable
8844c1a149fffff,33.662669039738276,-84.48208620703491,0.1117332292843555,1.9593841629854203,0.5229394803164704,0.0018098670647766625,0.09630943151532725,0.07126263926074862,0.03904093238822051,1,Okay
8844c1a94bfffff,33.70676743679005,-84.3193232667941,0.0,2.3900630082454133,0.0,0.0,0.11747854961693976,0.0,0.011747854961693976,2,Less Suitable
8844c1aa53fffff,33.68753271541644,-84.43354740519531,1.1164437395916342,5.592710356613034,0.9514377128530838,0.018084277765038258,0.27489798338198185,0.1296554669559256,0.08839412400308758,1,Okay
8844c1302dfffff,33.87858049957969,-84.30027283385239,1.8678105476154527,2.939791750357248,0.1672065288081664,0.030254999475299284,0.14449931646837658,0.02278576965978417,0.03869173924840097,1,Okay
8844c1a939fffff,33.74153791176824,-84.30324056785088,1.8065991586669852,5.525362729944259,0.8402386441897151,0.029263490704304,0.27158765161503856,0.1145020134215066,0.08759131588225849,1,Okay
8844c1a991fffff,33.7963175317466,-84.35205715915879,6.673003444310071,8.33021249393366,3.6628853982600926,0.10809003941219698,0.409454176903336,0.49915313456866045,0.2946516912238963,0,Most Suitable
8844c1ad6bfffff,33.823916248704855,-84.42134249118912,1.7130691652351075,2.5218945400730823,1.3926625579865668,0.02774848164419412,0.12395845290796786,0.18978259094472566,0.10218312249078411,0,Most Suitable
8844c1ab49fffff,33.65158354716312,-84.35066706262951,0.26715110005270715,0.5068945801233438,0.0,0.004327342728757493,0.024915343183899666,0.0,0.004655205682768714,2,Less Suitable
