type,name,lat,lon,amenity,cuisine,leisure,osm_id
restaurant,El Valle Kitchen And Bar,33.776284,-84.38469,restaurant,mexican,,12417463372
restaurant,Bar Vegan,33.7728212,-84.3659039,restaurant,american,,12438035984
restaurant,Grits & Eggs Breakfast Kitchen,33.7737553,-84.3886746,restaurant,american;breakfast,,12439507260
restaurant,Zeke's Kitchen & BBQ,33.8456848,-84.5043868,restaurant,,,12439880798
restaurant,Cafe Xpress,33.775277,-84.3863307,restaurant,american,,12444962585
restaurant,Brewdog,33.7560825,-84.3648241,restaurant,american,,12454275779
restaurant,Pizzabox,33.6440609,-84.4427348,restaurant,pizza,,12456323025
restaurant,Saigon Cafe Smyrna,33.8869551,-84.4755573,restaurant,vietnamese,,12557500602
restaurant,"Cheba Hut ""Toasted"" Subs",33.7744601,-84.4064604,restaurant,,,12557970701
restaurant,Chattahoochee Food Works,33.8027237,-84.4285027,restaurant,,,12577020949
restaurant,Sweet Georgia's Juke Joint,33.7586751,-84.387767,restaurant,american,,12619858535
restaurant,Terrace Bistro & Lounge,33.7581859,-84.3877878,restaurant,american,,12619858536
restaurant,Hsu's Gourmet Chinese Restaurant,33.7595501,-84.3862317,restaurant,chinese,,12619858537
restaurant,The Crazy Cities!,33.7593062,-84.3843759,restaurant,american;burger;wings,,12619858538
restaurant,Fandangles,33.7589155,-84.383808,restaurant,american,,12620831735
restaurant,Collage,33.7587736,-84.3838101,restaurant,american;breakfast,,12620831736
restaurant,Thai Chili,33.8169111,-84.3344265,restaurant,thai,,12621422185
restaurant,Sushitto,33.8170425,-84.3344041,restaurant,sushi,,12621519267
restaurant,Bangkok Thai Restaurant,33.7958055,-84.3709003,restaurant,,,12648693967
restaurant,Morelli's,33.7819535,-84.3544483,restaurant,ice_cream,,12648693970
restaurant,Press & Grind,33.7817316,-84.3542632,restaurant,coffee_shop;sandwich,,12648693971
restaurant,Fitlife Foods,33.8550722,-84.381951,restaurant,italian;chinese;burger;regional;chicken;mexican;american;korean;breakfast;mediterranean,,12685975469
restaurant,Rreal Tacos,33.7735347,-84.2954548,restaurant,mexican,,12712157595
restaurant,Casa Balam,33.7757574,-84.2986584,restaurant,mexican,,12712269704
restaurant,Lloyds,33.7548752,-84.3579616,restaurant,pizza,,12766966528
restaurant,Local Three Kitchen & Bar,33.8448498,-84.4267295,restaurant,american,,12767005877
restaurant,Homespun,33.7588853,-84.4009578,restaurant,breakfast,,12778473546
restaurant,Moondog Pub & Grub,33.8856289,-84.3113408,restaurant,,,12791717798
restaurant,Hibachi Buffet,33.8414483,-84.3267262,restaurant,,,12800642812
restaurant,Taqueria El Vecino,33.8238592,-84.2940554,restaurant,mexican,,12805346967
restaurant,The Grove,33.8243054,-84.2934918,restaurant,american,,12805557892
restaurant,Kindred,33.8239151,-84.2937333,restaurant,,,12805573077
restaurant,Yumbii @Moores Mill,33.819754,-84.4494676,restaurant,mexican;tacos;korean;fusion,,12908190845
restaurant,Carniceria Ramirez,33.8206123,-84.4500122,restaurant,mexican,,12919851042
restaurant,Divan Restaurant & Bar,33.7881975,-84.3847419,restaurant,mediterranean,,12924935614
restaurant,Boqueria,33.7879968,-84.3833334,restaurant,spanish;tapas,,12924935617
restaurant,Saints + Council,33.7881028,-84.3830087,restaurant,steak_house,,12924935619
restaurant,Holeman And Finch Public House,33.7879035,-84.3830621,restaurant,american,,12924935620
restaurant,Serena Pastifico,33.7875613,-84.382301,restaurant,italian,,12924935632
restaurant,Brown Bag Seafood Co.,33.7875087,-84.3831729,restaurant,seafood,,12924935635
restaurant,J's Taqueria,33.8835999,-84.4780159,restaurant,mexican,,12943205435
restaurant,Figo Pasta,33.8119585,-84.4263051,restaurant,pasta,,12961585615
restaurant,LowCountry Steak,33.7816906,-84.3881438,restaurant,steak_house,,12979290346
restaurant,Tiff's Treats,33.777979,-84.3889359,restaurant,,,12979291332
restaurant,Xi'an Gourmet House,33.7813098,-84.3885773,restaurant,noodle;chinese,,12979340713
restaurant,Nagomiya,33.7816955,-84.3884062,restaurant,japanese,,12979371752
restaurant,Sway Restaurant,33.7618568,-84.3868803,restaurant,american,,12982949757
restaurant,Cafe Momentum,33.75904,-84.3877603,restaurant,american,,12982949760
restaurant,Glida Pizza,33.774693,-84.3001612,restaurant,,,12996137134
restaurant,Rumi's Kitchen,33.786834,-84.3830426,restaurant,persian,,12999959769
restaurant,Brasserie Margot,33.7863836,-84.3851972,restaurant,french,,13017969103
restaurant,Carolyn's Gourmet Cafe,33.7869351,-84.3872499,restaurant,american,,13018138230
restaurant,Fin & Feathers Midtown,33.7857769,-84.3843543,restaurant,american,,13019491855
restaurant,Emilio's Tacos & Tequila,33.7854151,-84.3864631,restaurant,mexican,,13019491857
restaurant,McCray's Tavern,33.7859115,-84.3876344,restaurant,american,,13019491859
restaurant,Tin Lizzy's Taco Americana,33.7843974,-84.3845708,restaurant,mexican,,13021986945
restaurant,The Companion,33.8185022,-84.4621027,restaurant,american,,13027150501
restaurant,Little Rey,33.8556076,-84.4291027,restaurant,mexican,,13028490670
restaurant,Beechwood Tavern,33.8553423,-84.4293458,restaurant,,,13028654019
restaurant,Sushi Tong,33.8656076,-84.4920035,restaurant,sushi,,13028730750
restaurant,Hartley Kitchen & Cocktails,33.7907798,-84.3883425,restaurant,american,,13036508459
restaurant,Pom Court,33.7900657,-84.3883425,restaurant,spanish,,13036508460
restaurant,Krave Korean Grill,33.8109317,-84.4257629,restaurant,korean,,13044390431
restaurant,Yami Sushi,33.7899715,-84.3077704,restaurant,sushi,,13069859089
restaurant,26 Thai Kitchen & Bar,33.7770138,-84.3830405,restaurant,thai,,13070138151
restaurant,Sebastián Pintxos Bar,33.7768769,-84.3830834,restaurant,spanish;tapas,,13070138152
restaurant,Alta Toro Modern Latin,33.7805467,-84.3871415,restaurant,spanish,,13070138153
restaurant,Nancy's Pizza Midtown,33.7723671,-84.3789007,restaurant,pizza,,13076662889
restaurant,Wok Chi Asian Kitchen,33.7739259,-84.4057328,restaurant,asian;oriental,,13094506001
restaurant,The Flying Biscuit Cafe,33.8103045,-84.4155276,restaurant,american;breakfast,,13104648415
restaurant,Crescent City Kitchen,33.7838085,-84.3843584,restaurant,american,,13123515259
restaurant,Gusto!,33.7314328,-84.4208577,restaurant,,,13124193850
restaurant,Dua Vietnamese,33.7841964,-84.3845977,restaurant,vietnamese;noodle;pho;poke,,13136829380
restaurant,Tabla Indian Cuisine,33.7844101,-84.3851817,restaurant,indian,,13136829387
restaurant,STK Steakhouse,33.7841774,-84.3829286,restaurant,steak_house,,13149655047
restaurant,Hawkers Asian Street Food,33.755625,-84.3655279,restaurant,,,13154487801
restaurant,Bread & Butterfly,33.7624191,-84.3581825,restaurant,,,13154501001
restaurant,Momonoki Momo Cafe,33.7797377,-84.3903434,restaurant,japanese,,13154509801
restaurant,Forza Storico,33.7866328,-84.4121449,restaurant,italian,,13154529301
restaurant,The Consulate,33.7818415,-84.3866133,restaurant,international,,13157004784
restaurant,El Santo Gallo,33.783366,-84.4188996,restaurant,mexican;tacos,,13167533209
restaurant,Tuza Taco,33.7968103,-84.4158023,restaurant,mexican;tacos,,13167533210
restaurant,5Church Buckhead,33.847859,-84.3658154,restaurant,american;italian;seafood,,13184996201
restaurant,Bezoria,33.8804679,-84.4673436,restaurant,middle_eastern,,13185332858
restaurant,J Christopher's,33.7799824,-84.3875051,restaurant,american;breakfast,,13186295416
restaurant,Marlow's Tavern,33.7797181,-84.3875078,restaurant,american,,13186295417
restaurant,Saltwood Charcuterie & Bar,33.783192,-84.3831036,restaurant,american,,13186295418
restaurant,E Ramen +,33.7851108,-84.3880152,restaurant,ramen,,13186577017
restaurant,The Sparrow,33.7798233,-84.387501,restaurant,chinese;asian,,13189267450
restaurant,Hudson Grille,33.7803864,-84.3844408,restaurant,american,,13189267453
restaurant,Agora Mediterranean Cuisine,33.7809485,-84.3844968,restaurant,mediterranean,,13189267454
restaurant,Lazy Betty,33.781343,-84.3837207,restaurant,american,,13189267455
restaurant,T's Brunch Bar,33.7802937,-84.3839098,restaurant,american;breakfast,,13191243381
restaurant,La Santa Tacos & Bar,33.7793627,-84.3824728,restaurant,mexican,,13191504908
restaurant,Triple Jays Pizza Bar,33.7825678,-84.3804433,restaurant,pizza,,13204950494
restaurant,Bar Of Thailand,33.7828397,-84.3803506,restaurant,thai,,13204950495
restaurant,Desi Spice Indian Cuisine,33.7793447,-84.367361,restaurant,indian,,13233423254
restaurant,Tiki Thai,33.8012458,-84.4135879,restaurant,thai,,13248892343
restaurant,Bao Bun Hibachi,33.8012264,-84.4134364,restaurant,taiwanese,,13248892344
restaurant,Discourse Eatery,33.7925474,-84.3859812,restaurant,american,,13253148630
restaurant,Ninja Way Express,33.792454,-84.3859176,restaurant,sushi;hibachi;poké,,13253148631
restaurant,Bones,33.8417605,-84.371031,restaurant,steak_house,,40032002
restaurant,Poke Bar Decatur,33.7750768,-84.2941486,restaurant,,,43304577
restaurant,Revival,33.7716454,-84.2946243,restaurant,american,,48296311
restaurant,Fellini's Pizza,33.7732257,-84.2900322,restaurant,pizza,,51287324
restaurant,Elmyriachi Restaurant & Cantina,33.7525323,-84.3237585,restaurant,mexican;tex-mex,,51288837
restaurant,Thinking Man Tavern,33.7678842,-84.3045782,restaurant,,,51288994
restaurant,Smiley Burger Club,33.7719547,-84.2922772,restaurant,,,51293621
restaurant,Hattie B's Hot Chicken,33.7625306,-84.3488757,restaurant,,,51301940
restaurant,Fellini's Pizza,33.7649872,-84.3339399,restaurant,pizza,,51307297
restaurant,1911 Biscuits & Burgers,33.8776107,-84.5328144,restaurant,burger;biscuit;american;breakfast,,82007394
restaurant,Monterrey Mexican Restaurant,33.8726442,-84.5304808,restaurant,mexican,,82246276
restaurant,Black Sheep Tavern,33.7546348,-84.3768776,restaurant,american,,102163020
restaurant,Cafe Circa,33.7545333,-84.3724915,restaurant,international,,108653469
restaurant,Esco Seafood,33.7541612,-84.37289,restaurant,seafood,,108693217
restaurant,Edgewood Pizzeria,33.7544974,-84.371969,restaurant,pizza,,108693219
restaurant,Slutty Vegan,33.7544736,-84.3717918,restaurant,,,108693220
restaurant,La Hacienda Midtown,33.7791686,-84.3696785,restaurant,mexican,,113921049
restaurant,Mellow Mushroom,33.8161954,-84.3328087,restaurant,pizza,,144497204
restaurant,Waffle House,33.6593281,-84.4292246,restaurant,american,,152991762
restaurant,Little Bear,33.7366571,-84.3854432,restaurant,,,179051323
restaurant,Tacos & Tequilas Mexican Grill,33.77378,-84.3668478,restaurant,mexican,,181548369
restaurant,Park Tavern,33.7821495,-84.3692785,restaurant,american,,181972288
restaurant,Waffle House,33.7598984,-84.3918043,restaurant,american,,192938893
restaurant,Applebee's,33.7230116,-84.5089961,restaurant,american,,201141827
restaurant,Smoothie King,33.7229515,-84.5082627,restaurant,smoothie,,201141829
restaurant,Fellini's Pizza,33.7735097,-84.3576729,restaurant,pizza,,208128711
restaurant,Flip Burger Boutique,33.7726653,-84.3528137,restaurant,burger,,208131003
restaurant,Unknown,33.7716206,-84.3529425,restaurant,,,208133333
restaurant,Eats,33.7736845,-84.3672216,restaurant,,,208170016
restaurant,IHOP,33.7733459,-84.3733699,restaurant,breakfast;pancake,,208354414
restaurant,The Brasserie & Neighborhood Cafe at Parish,33.761894,-84.3604026,restaurant,,,208783341
restaurant,Across the Street,33.7614995,-84.3653948,restaurant,,,210903782
restaurant,Jack's Pizza,33.7614744,-84.3651753,restaurant,pizza,,210903785
restaurant,The Albert,33.7620039,-84.3575212,restaurant,american,,211025766
restaurant,Fritti,33.7628946,-84.3577224,restaurant,italian_pizza,,217604942
restaurant,Casa Almenara,33.7816404,-84.3802966,restaurant,tulum;mexican,,218548421
restaurant,Taquiera Del Sol,33.8132464,-84.3535486,restaurant,taquiera,,220362490
restaurant,Mama's Cocina Latina,33.8109631,-84.3670656,restaurant,mexican,,220365006
restaurant,The Original Pancake House,33.818277,-84.3501942,restaurant,breakfast;pancake,,220385039
restaurant,Rain Thai and Sushi Bar,33.8189041,-84.3496658,restaurant,asian,,220385156
restaurant,Hong Kong Harbour,33.814521,-84.3537835,restaurant,chinese,,220387329
restaurant,Taverna Plaka,33.8148316,-84.3536234,restaurant,greek,,220387532
restaurant,Waffle House,33.8169586,-84.3525644,restaurant,american,,220388821
restaurant,Landmark Diner,33.8174041,-84.3517244,restaurant,,,220388822
restaurant,Babylon Café,33.8167004,-84.3517808,restaurant,,,220389870
restaurant,Octopus Kitchen,33.7967222,-84.3690054,restaurant,american,,226273075
restaurant,Fat Matt's Rib Shack,33.8045258,-84.3670576,restaurant,barbecue,,226565778
restaurant,Ghion Cultural Hall,33.8125008,-84.3551856,restaurant,ethiopian,,226571021
restaurant,Nino's Cucina Italiana,33.8099616,-84.3595464,restaurant,italian,,226573509
restaurant,Las Margaritas,33.809447,-84.3623397,restaurant,mexican,,226576096
restaurant,Roxx Tavern,33.8092774,-84.3630401,restaurant,american,,226576097
restaurant,Johnny's New York Pizza,33.8090997,-84.3635719,restaurant,pizza,,226576099
restaurant,Nakato Japanese Restaurant,33.8087117,-84.3647238,restaurant,japanese;steak_house;sushi,,226577008
restaurant,Atmosphere,33.7988349,-84.3683433,restaurant,french,,226581501
restaurant,The Nook,33.7860424,-84.3785024,restaurant,american,,226820766
restaurant,Genki Noodles & Sushi,33.8421557,-84.3792324,restaurant,asian,,230878043
restaurant,Waffle House,33.8411411,-84.3140738,restaurant,american,,231736854
restaurant,Little Bangkok,33.815861,-84.3522452,restaurant,thai,,231748287
restaurant,LongHorn Steakhouse,33.821696,-84.3679584,restaurant,steak_house,,231748302
restaurant,Chili's,33.8219592,-84.367871,restaurant,tex-mex,,231748303
restaurant,Zesto Drive-In,33.8229422,-84.3669282,restaurant,american,,231749666
restaurant,Buckhead BBQ,33.8413631,-84.3797762,restaurant,barbecue,,231822723
restaurant,IHOP,33.8406639,-84.3782138,restaurant,breakfast;pancake,,231824503
restaurant,White House,33.8410295,-84.3765434,restaurant,,,231824511
restaurant,Grindhouse Killer Burgers,33.8061321,-84.3673683,restaurant,burger,,231845726
restaurant,Gino's NY Pizza Bar,33.8082716,-84.3655189,restaurant,pizza,,231845744
restaurant,Unknown,33.6868676,-84.3101599,restaurant,regional,,234503069
restaurant,Prime On Peachtree,33.782748,-84.3836437,restaurant,steak_house;seafood,,234933264
restaurant,Campagnolo,33.7813811,-84.3809373,restaurant,italian,,234934492
restaurant,Max Lager's,33.7633366,-84.3870366,restaurant,american,,239353093
restaurant,OK Cafe,33.8488055,-84.4294433,restaurant,regional,,244113073
restaurant,Bullpen Rib House,33.7348093,-84.3913463,restaurant,barbecue,,248957899
restaurant,Red Lobster,33.8898635,-84.4743802,restaurant,seafood,,264851324
restaurant,Swapna Indian Cuisine,33.8879658,-84.472819,restaurant,indian,,264851383
restaurant,Sushi Village,33.888677,-84.4732436,restaurant,sushi,,264851384
restaurant,Waffle House,33.8851039,-84.47175,restaurant,american,,264851722
restaurant,Applebee's,33.8846633,-84.4730759,restaurant,american,,264851729
restaurant,Wild Roots of India,33.8827729,-84.47815,restaurant,indian,,264852363
restaurant,Cinco Mexican Cantina,33.8831108,-84.4616524,restaurant,mexican,,264982307
restaurant,Hooters,33.8805109,-84.4601121,restaurant,burger,,264982755
restaurant,Houston's,33.8513091,-84.4299692,restaurant,american,,267464223
restaurant,Blue Ridge Grill,33.8496784,-84.4293287,restaurant,american,,267464291
restaurant,Stake 'n Shake,33.8478563,-84.4302033,restaurant,diner,,267556071
restaurant,Landmark Diner,33.8540851,-84.3830649,restaurant,,,267768830
restaurant,Atlanta Fish Market,33.8366928,-84.3788028,restaurant,seafood,,267772959
restaurant,Waffle House,33.8570241,-84.3816787,restaurant,american,,267984831
restaurant,Anis Café & Bistro,33.8357664,-84.3765941,restaurant,french,,267995737
restaurant,Basil's Restaurant & Tapas Bar,33.8359116,-84.3759786,restaurant,mediterranean,,267995756
restaurant,Bangkok Station,33.8373434,-84.3700508,restaurant,,,267996310
restaurant,Waffle House,33.8373501,-84.3686689,restaurant,american,,268012819
restaurant,Kyma,33.8398513,-84.3690107,restaurant,,,268138677
restaurant,Waffle House,33.8309163,-84.3438938,restaurant,american,,268332464
restaurant,Fogo de Chão,33.8406537,-84.3693851,restaurant,brazilian,,268403864
restaurant,Dantanna's,33.8475173,-84.3651382,restaurant,regional,,268403947
restaurant,The Companion,33.8185023,-84.462103,restaurant,american,,268606966
restaurant,Vision Restaurant & Lounge,33.8238976,-84.3676569,restaurant,,,268632956
restaurant,Henri's Bakery & Deli,33.8178544,-84.4477113,restaurant,,,268640899
restaurant,The Corner Grille Upper West Side,33.8192205,-84.4520514,restaurant,american;cajun,,268640903
restaurant,Fellini's Pizza,33.8091794,-84.4126183,restaurant,pizza,,268686482
restaurant,Cross Creek Country Club,33.8213325,-84.4273609,restaurant,,sports_centre,268691877
restaurant,Houston's,33.8135074,-84.3927811,restaurant,american,,269196190
restaurant,Nuevo Laredo Cantina,33.8095023,-84.4367754,restaurant,mexican,,269199184
restaurant,B's CRACKLIN' BBQ,33.8120504,-84.4721103,restaurant,barbecue,,269202074
restaurant,El Azteca,33.8033347,-84.3935012,restaurant,mexican,,269225581
restaurant,The Daiquiri Factory,33.7983525,-84.4157495,restaurant,burger,,269238311
restaurant,Willy's Mexicana Grill,33.8073323,-84.4131785,restaurant,mexican,,269238331
restaurant,The Juicy Crab,33.8011471,-84.4143247,restaurant,seafood,,269238338
restaurant,Waffle House,33.8007632,-84.4162553,restaurant,american;breakfast,,269238347
restaurant,Olympic Flame,33.8021599,-84.4366726,restaurant,,,269247001
restaurant,The Pagoda,33.806817,-84.3669247,restaurant,chinese,,269389939
restaurant,Negril ATL,33.8006916,-84.4205494,restaurant,caribbean,,269414325
restaurant,Lure Saltwater Kitchen & Bar,33.7850071,-84.3845588,restaurant,seafood,,269843384
restaurant,South City Kitchen,33.7860024,-84.3844612,restaurant,american,,269843394
restaurant,Steamhouse Lounge,33.7834298,-84.38748,restaurant,seafood,,269843600
restaurant,Poor Calvin's,33.768473,-84.3822363,restaurant,asian,,269998869
restaurant,Cameli's Pizza,33.7636922,-84.3490236,restaurant,pizza,,270355796
restaurant,Dyan's Food and Variety,33.7479777,-84.35119,restaurant,,,270491753
restaurant,Staplehouse,33.7541116,-84.3698715,restaurant,,,270494123
restaurant,Mr Everything,33.7545147,-84.416499,restaurant,,,270498830
restaurant,Thumbs Up Diner,33.7540898,-84.3684383,restaurant,,,270876033
restaurant,Ammazza,33.7540696,-84.3680237,restaurant,pizza,,270876304
restaurant,Agave,33.7479192,-84.3679088,restaurant,,,270876314
restaurant,Dat Fire Jerk Chicken,33.7482654,-84.4046954,restaurant,caribbean;chicken,,270883926
restaurant,Rosie's Coffee Café,33.7535847,-84.4024713,restaurant,breakfast,,270884150
restaurant,Homegrown,33.7467733,-84.3559436,restaurant,breakfast,,271015751
restaurant,Muchacho,33.7468699,-84.357988,restaurant,mexican;coffee_shop,,271015925
restaurant,Daddy D'z,33.7471068,-84.3789941,restaurant,barbecue,,271019839
restaurant,Mezcalito's,33.7463745,-84.3746559,restaurant,mexican,,271019921
restaurant,China Cafeteria,33.738945,-84.4346063,restaurant,,,271026281
restaurant,Argosy,33.7413311,-84.3462224,restaurant,american,,271124957
restaurant,Lean Draft House,33.738188,-84.430535,restaurant,,,271278421
restaurant,Pollo Primo,33.7327787,-84.3489445,restaurant,chicken,,271287477
restaurant,Ollie's Market & Deli,33.7301749,-84.3739211,restaurant,,,271300027
restaurant,Wood’s Chapel BBQ,33.7365628,-84.3849952,restaurant,,,271909133
restaurant,Hot Dog Pete's,33.7367037,-84.3870913,restaurant,,,271909597
restaurant,The Beautiful Restaurant,33.7222764,-84.4625305,restaurant,,,271917002
restaurant,Zesto,33.7238338,-84.349756,restaurant,chicken,,272193402
restaurant,American Deli,33.6819945,-84.4080504,restaurant,american,,275814834
restaurant,Waffle House,33.675272,-84.4436357,restaurant,american,,276627119
restaurant,The Perfect Bite,33.6647451,-84.4082705,restaurant,,,277551249
restaurant,Hapeville Corner Tavern,33.6583078,-84.4075701,restaurant,,,277552157
restaurant,Spondivits,33.6592036,-84.4290518,restaurant,seafood,,277644289
restaurant,Malones,33.6585631,-84.4300472,restaurant,,,277644292
restaurant,Ruby Tuesday,33.6585959,-84.4294047,restaurant,american,,277644688
restaurant,Waffle House,33.6592195,-84.416748,restaurant,american,,278560828
restaurant,Barbecue Kitchen,33.6595795,-84.4361339,restaurant,barbecue,,278564355
restaurant,Happy Buddha,33.6596138,-84.4369024,restaurant,chinese,,278564381
restaurant,Waffle House,33.7642888,-84.5309223,restaurant,american,,280253528
restaurant,Hibachi Express,33.8898537,-84.5374432,restaurant,,,283274449
restaurant,American Deli,33.655035,-84.5049509,restaurant,american,,288997148
restaurant,Tavern at Jr Crickets,33.6548304,-84.5058667,restaurant,,,288997149
restaurant,Chili's,33.6549202,-84.507953,restaurant,tex-mex,,288997151
restaurant,TGI Friday's,33.6550537,-84.5087108,restaurant,american,,288997152
restaurant,Jason's Deli,33.6558252,-84.509163,restaurant,sandwich,,288997154
restaurant,LongHorn Steakhouse,33.655898,-84.5028832,restaurant,steak_house,,288997188
restaurant,Olive Garden,33.6568265,-84.5006713,restaurant,italian,,288999846
restaurant,Red Lobster,33.6570133,-84.5000055,restaurant,seafood,,288999847
restaurant,Chili's,33.6572324,-84.4991854,restaurant,tex-mex,,288999848
restaurant,Jim 'N Nick's Bar-B-Q,33.8421818,-84.5001714,restaurant,barbecue,,294624278
restaurant,Waffle House,33.8405275,-84.5193369,restaurant,american,,304752633
restaurant,Stone Soup Kitchen,33.7456411,-84.3684134,restaurant,american,,307770645
restaurant,Kimball House,33.7716019,-84.2922665,restaurant,upscale,,307773271
restaurant,Copeland's,33.8774068,-84.4558915,restaurant,american,,322324909
restaurant,Stockyard Burgers and Bones,33.865463,-84.4688441,restaurant,barbecue,,339578245
restaurant,Figo,33.8664324,-84.4671468,restaurant,italian,,339622724
restaurant,Old Vinings Inn,33.8665395,-84.465975,restaurant,,,339776990
restaurant,Sweet Auburn BBQ,33.7723024,-84.3527079,restaurant,barbecue,,377551021
restaurant,Soul Vegan,33.7722043,-84.3527052,restaurant,soul,,377551259
restaurant,Fellini's Pizza,33.8255768,-84.2911855,restaurant,pizza,,396000965
restaurant,Waffle House,33.8881047,-84.3130981,restaurant,american,,422308886
restaurant,Thelma's Kitchen,33.7557202,-84.377762,restaurant,,,431702351
restaurant,Foxx Jamaican,33.7544931,-84.3752769,restaurant,jamaican,,431705645
restaurant,Cluck 'n Moo,33.7795062,-84.4053967,restaurant,burger,,447782439
restaurant,Catalina,33.6428664,-84.3895864,restaurant,mexican,,484552795
restaurant,Venkman's,33.7668221,-84.3632571,restaurant,american;bar,,496236697
restaurant,Unknown,33.7630287,-84.3576495,restaurant,italian,,496238156
restaurant,Beatlecat,33.7626525,-84.358241,restaurant,seafood,,496238157
restaurant,Bartaco,33.7624419,-84.3585841,restaurant,tacos,,496238158
restaurant,Char,33.7621721,-84.3590718,restaurant,korean,,496238159
restaurant,La Fiesta Mexican Grille and Bar,33.6596036,-84.4353269,restaurant,mexican,,532986188
restaurant,Chops Lobster Bar,33.839895,-84.3818258,restaurant,,,536845838
restaurant,Golden Buddha Restaurant,33.8101413,-84.3084102,restaurant,,,544134835
restaurant,Bonefish Grill,33.8801374,-84.4589453,restaurant,seafood,,565899115
restaurant,Dixie-Q,33.8612902,-84.3322841,restaurant,barbecue,,602747718
restaurant,Unknown,33.8611268,-84.3390377,restaurant,,,602753063
restaurant,Waffle House,33.7985646,-84.5128006,restaurant,american,,629667551
restaurant,Varners Restaurant & Tavern,33.872684,-84.5335792,restaurant,,,684626172
restaurant,Zoya Mediterranean Kitchen,33.8762757,-84.5233133,restaurant,greek,,684635027
restaurant,IHOP,33.8368391,-84.311109,restaurant,breakfast;pancake,,702322848
restaurant,McAlister's Deli,33.790853,-84.4074358,restaurant,sandwich,,705494824
restaurant,Gusto,33.7911615,-84.4066571,restaurant,,,706304722
restaurant,Grindhouse Killer Burgers,33.7725999,-84.2962775,restaurant,american;burger,,733311193
restaurant,Waffle House,33.7407529,-84.3618359,restaurant,american,,737362880
restaurant,Mediterranea,33.7316394,-84.3768386,restaurant,mediterranean,,740745970
restaurant,Patria Cocina,33.725564,-84.3770372,restaurant,mexican,,752857487
restaurant,Hotto Hotto Ramen & Teppanyaki,33.7258276,-84.3770405,restaurant,japanese,,752857489
restaurant,Pizza Hut,33.8115735,-84.476126,restaurant,pizza,,758857234
restaurant,Waffle House,33.8107402,-84.4754102,restaurant,american,,758858027
restaurant,Star Provisions,33.7948549,-84.4272709,restaurant,,,778136685
restaurant,Junior's Pizza,33.7365415,-84.3853828,restaurant,pizza,,792738155
restaurant,Waffle House,33.8256118,-84.3660165,restaurant,american,,806887232
restaurant,Pig-N-Chik BBQ,33.8056754,-84.3359734,restaurant,,,806976252
restaurant,Newk's Eatery,33.8805419,-84.5121202,restaurant,,,824420068
restaurant,Slice Downtown,33.7569208,-84.3900306,restaurant,pizza,,870569678
restaurant,McCormick & Schmick's,33.7579476,-84.3939851,restaurant,seafood;steak,,870838414
restaurant,Hard Rock Cafe,33.7599303,-84.3871628,restaurant,american,,871428767
restaurant,Blaze Pizza,33.7910424,-84.4069957,restaurant,pizza,,884947335
restaurant,Mamoun's Falafel,33.7901254,-84.4073876,restaurant,falafel,,884947336
restaurant,Nan Thai Fine Dining,33.7915768,-84.3895404,restaurant,thai,,885332249
restaurant,New Realm Brewing,33.7690298,-84.3619542,restaurant,american,,961282227
restaurant,John's Fine Restaurant,33.6409268,-84.3624372,restaurant,,,969454138
restaurant,Waffle House,33.7846833,-84.4070671,restaurant,american,,973196731
restaurant,Los Bravos Mexican Restaurant,33.8440721,-84.5035608,restaurant,,,999905176
restaurant,US Deli,33.8063754,-84.5287368,restaurant,,,1008112124
restaurant,Maggiano's Little Italy,33.8808633,-84.4677296,restaurant,italian,,1008714232
restaurant,The Cheesecake Factory,33.8808208,-84.4681453,restaurant,american,,1008714233
restaurant,P.F. Chang's,33.8810291,-84.4686163,restaurant,asian,,1008714235
restaurant,Buffalo Wild Wings,33.8811844,-84.4687926,restaurant,wings,,1008714236
restaurant,Stoney River,33.8814444,-84.4691857,restaurant,steak_house,,1008714239
restaurant,GW Gyros & Wings,33.8799189,-84.4678528,restaurant,,,1008714256
restaurant,Linton's Caribbean Cuisine,33.8799684,-84.4678448,restaurant,,,1008714257
restaurant,Pizza Hut,33.8436693,-84.5037017,restaurant,pizza,,1013567704
restaurant,US Cafe,33.8451808,-84.501127,restaurant,burger,,1013567711
restaurant,Grand Champion BBQ,33.80175,-84.5023735,restaurant,barbecue,,1019801084
restaurant,Maepole Atlanta,33.7369866,-84.3849649,restaurant,,,1020907794
restaurant,Waffle House,33.84483,-84.490827,restaurant,american,,1022014310
restaurant,Tokyo Sushi,33.8417491,-84.5057442,restaurant,sushi,,1024989338
restaurant,Luna Maya Mexican Restaurant,33.8420555,-84.5016083,restaurant,mexican,,1024989343
restaurant,Twisted Kitchen,33.8428544,-84.5008532,restaurant,asian,,1024989346
restaurant,Kale Me Crazy,33.8440229,-84.4909502,restaurant,,,1024989353
restaurant,Sushinobo in Vinings,33.8440351,-84.4907558,restaurant,sushi,,1024989354
restaurant,L'Thai Organic Cafe & Wine Bar,33.8434175,-84.4905316,restaurant,thai,,1024989360
restaurant,Fellini's Pizza,33.8315575,-84.3849792,restaurant,pizza,,1025314270
restaurant,Fred's Meat and Bread,33.7590391,-84.3633352,restaurant,,,1029080425
restaurant,Gu's Dumplings,33.7590374,-84.3633819,restaurant,,,1029080426
restaurant,Suzy Siu's Baos,33.7589357,-84.3632601,restaurant,,,1029081058
